city,title,rank,point,tag,link,review
Atlanta,Ecco Buckhead,138,3.9,['Modern European'],/biz/ecco-buckhead-atlanta,(158 reviews)
Atlanta,Sean’s Harvest Market,139,4.5,"['Juice Bars & Smoothies', 'Sandwiches', 'Breakfast & Brunch']",/biz/seans-harvest-market-atlanta,(302 reviews)
Atlanta,New Orleans Creole Cuisine ATL,140,1.0,['Cajun/Creole'],/biz/new-orleans-creole-cuisine-atl-atlanta,(2 reviews)
Atlanta,The Vortex Bar And Grill - Midtown,141,3.9,"['Burgers', 'American (Traditional)', 'Bars']",/biz/the-vortex-bar-and-grill-midtown-atlanta,(2k reviews)
Atlanta,Gaja Korean Bar,142,4.0,"['Korean', 'Bars']",/biz/gaja-korean-bar-atlanta,(346 reviews)
Atlanta,Scotchie’s,143,4.0,"['Caribbean', 'Seafood']",/biz/scotchies-atlanta,(38 reviews)
Atlanta,Bao Bun Hibachi,144,4.5,"['Asian Fusion', 'Taiwanese', 'Chinese']",/biz/bao-bun-hibachi-atlanta,(146 reviews)
Atlanta,Silom Thai & Sushi,145,4.2,"['Thai', 'Sushi Bars', 'Tapas/Small Plates']",/biz/silom-thai-and-sushi-atlanta,(295 reviews)
Atlanta,St. Cecilia,146,4.2,"['Seafood', 'Italian']",/biz/st-cecilia-atlanta,(780 reviews)
Atlanta,Southern Belle,147,4.6,"['American (New)', 'Southern']",/biz/southern-belle-atlanta,(119 reviews)
Atlanta,Planta- Atlanta,148,4.1,"['Sushi Bars', 'Vegetarian', 'Pizza']",/biz/planta-atlanta-atlanta-3,(75 reviews)
Atlanta,Clutch Restaurant,149,3.6,"['Seafood', 'American (New)', 'Breakfast & Brunch']",/biz/clutch-restaurant-atlanta,(82 reviews)
Atlanta,El Viñedo Local,150,4.6,"['Coffee & Tea', 'Tapas/Small Plates', 'Wine Bars']",/biz/el-vi%C3%B1edo-local-atlanta-2,(143 reviews)
Atlanta,"Snooze, an A.M. Eatery",151,3.8,"['Breakfast & Brunch', 'American (Traditional)', 'Cocktail Bars']",/biz/snooze-an-a-m-eatery-atlanta-3,(117 reviews)
Atlanta,Pasha Restaurant and Bar,152,3.5,"['Mediterranean', 'Cigar Bars', 'Hookah Bars']",/biz/pasha-restaurant-and-bar-atlanta-3,(365 reviews)
Atlanta,Tamsung Thai Street Eats,153,4.3,['Thai'],/biz/tamsung-thai-street-eats-atlanta,(148 reviews)
Atlanta,DurtyBirds Chicken Coop,154,4.8,"['Sandwiches', 'Chicken Shop']",/biz/durtybirds-chicken-coop-atlanta,(4 reviews)
Atlanta,La Semilla,155,4.7,"['Latin American', 'Vegan']",/biz/la-semilla-atlanta,(82 reviews)
Atlanta,Brew and Bird,156,4.3,"['Beer Bar', 'Chicken Wings']",/biz/brew-and-bird-decatur-2,(191 reviews)
Atlanta,The Corner Grille - Upper West Side,157,4.6,"['Seafood', 'Steakhouses', 'American (Traditional)']",/biz/the-corner-grille-upper-west-side-atlanta,(25 reviews)
Atlanta,W.T.F. What The Fry,158,4.0,"['Food Stands', 'Bubble Tea']",/biz/w-t-f-what-the-fry-atlanta,
Atlanta,Tuk Tuk Thai Food Loft,159,3.8,"['Thai', 'Tapas Bars']",/biz/tuk-tuk-thai-food-loft-atlanta,(1k reviews)
Atlanta,Breakfast At Barneys,160,4.0,"['Breakfast & Brunch', 'American (New)', 'Champagne Bars']",/biz/breakfast-at-barneys-atlanta-2,(1.7k reviews)
Atlanta,Fox Bros. Bar-B-Q,161,4.3,"['Barbeque', 'American (Traditional)']",/biz/fox-bros-bar-b-q-atlanta,(4.6k reviews)
Atlanta,Home Grown,162,4.4,['Southern'],/biz/home-grown-atlanta,(1.6k reviews)
Atlanta,The Greedy Bunch,163,4.7,"['African', 'Chicken Wings', 'Wraps']",/biz/the-greedy-bunch-atlanta,(18 reviews)
Atlanta,Octopus Kitchen,164,3.9,"['Seafood', 'Hookah Bars', 'Lounges']",/biz/octopus-kitchen-atlanta-2,(188 reviews)
Atlanta,Kamayan Atl,165,4.3,"['Filipino', 'Desserts', 'Chicken Wings']",/biz/kamayan-atl-doraville-2,(94 reviews)
Atlanta,Wheelhouse Craft Pub And Kitchen,166,4.6,"['Pubs', 'Fish & Chips', 'Burgers']",/biz/wheelhouse-craft-pub-and-kitchen-decatur,(173 reviews)
Atlanta,SpiceHouse Buckhead,167,3.7,['Caribbean'],/biz/spicehouse-buckhead-atlanta,(124 reviews)
Atlanta,Bell Room Catering,168,5.0,"['Caterers', 'Food Trucks', 'Soul Food']",/biz/bell-room-catering-decatur,(6 reviews)
Atlanta,Ruby Chow’s,169,4.5,['Asian Fusion'],/biz/ruby-chows-atlanta,(319 reviews)
Atlanta,EATaliano Kitchen,170,3.7,"['Pizza', 'Italian', 'Bars']",/biz/eataliano-kitchen-atlanta,(396 reviews)
Atlanta,Noodoh Asian Fusion & Bar,171,4.4,['Asian Fusion'],/biz/noodoh-asian-fusion-and-bar-atlanta,(5 reviews)
Atlanta,Le Fat,172,3.8,"['Vietnamese', 'Noodles', 'Soup']",/biz/le-fat-atlanta,(482 reviews)
Atlanta,Atalian KITCHEN & BAR,173,4.3,"['Italian', 'Wine Bars']",/biz/atalian-kitchen-and-bar-atlanta,(65 reviews)
Atlanta,Food Terminal - Atlanta,174,4.3,"['Malaysian', 'Pan Asian', 'Chinese']",/biz/food-terminal-atlanta-atlanta,(290 reviews)
Atlanta,Mami’s Empanadas,175,5.0,"['Pop-Up Restaurants', 'Empanadas']",/biz/mamis-empanadas-atlanta,(4 reviews)
Atlanta,Buena Vida Tapas & Sol,176,4.3,"['Spanish', 'Tapas Bars', 'Breakfast & Brunch']",/biz/buena-vida-tapas-and-sol-atlanta-2,(361 reviews)
Atlanta,Cypress Street Pint & Plate,177,4.1,['Gastropubs'],/biz/cypress-street-pint-and-plate-atlanta,(1.5k reviews)
Atlanta,gusto! Peachtree,178,4.5,"['American (New)', 'Mediterranean', 'Fast Food']",/biz/gusto-peachtree-atlanta,(503 reviews)
Atlanta,Aziza,179,4.3,['Middle Eastern'],/biz/aziza-atlanta-2,(159 reviews)
Atlanta,Georgia Boy,180,4.3,['American (New)'],/biz/georgia-boy-atlanta-2,(31 reviews)
Atlanta,Wok Chi,181,4.3,"['Chinese', 'Thai', 'Japanese']",/biz/wok-chi-atlanta-4,(108 reviews)
Atlanta,Ted’s Montana Grill - Luckie Street,182,3.8,"['Burgers', 'Steakhouses', 'Seafood']",/biz/teds-montana-grill-luckie-street-atlanta,(1.1k reviews)
Atlanta,Seoul Chikin,183,3.8,"['Korean', 'Chicken Shop', 'Pop-Up Restaurants']",/biz/seoul-chikin-atlanta,(4 reviews)
Atlanta,Mission + Market,184,4.1,"['American (New)', 'Seafood', 'Sandwiches']",/biz/mission-market-atlanta-3,(299 reviews)
Atlanta,Canoe,185,4.4,"['American (New)', 'Seafood', 'Breakfast & Brunch']",/biz/canoe-atlanta-2,(2.3k reviews)
Atlanta,KPOT Korean BBQ & Hot Pot,186,4.0,"['Korean', 'Barbeque', 'Hot Pot']",/biz/kpot-korean-bbq-and-hot-pot-atlanta-5,(130 reviews)
Atlanta,Blind Willie’s,187,4.3,"['Jazz & Blues', 'Bars', 'Cajun/Creole']",/biz/blind-willies-atlanta-2,(113 reviews)
Atlanta,Cooks & Soldiers,188,4.3,"['Spanish', 'Basque', 'French']",/biz/cooks-and-soldiers-atlanta,(775 reviews)
Atlanta,Bantam + Biddy,189,3.6,"['Breakfast & Brunch', 'Southern', 'Gluten-Free']",/biz/bantam-biddy-atlanta,(644 reviews)
Atlanta,The Kitchen,190,4.3,"['American (Traditional)', 'Soul Food', 'Breakfast & Brunch']",/biz/the-kitchen-decatur,(81 reviews)
Atlanta,E Ramen +,191,4.5,"['Ramen', 'Tapas/Small Plates']",/biz/e-ramen-atlanta-2,(393 reviews)
Atlanta,"Saito - Sushi, Steak and Cocktails",192,4.0,"['Sushi Bars', 'Cocktail Bars', 'Japanese']",/biz/saito-sushi-steak-and-cocktails-atlanta-3,(85 reviews)
Atlanta,Twisted Soul Cookhouse & Pours,193,3.9,"['Soul Food', 'Desserts', 'Southern']",/biz/twisted-soul-cookhouse-and-pours-atlanta-2,(833 reviews)
Atlanta,Steamhouse Lounge,194,4.0,"['Seafood', 'Dive Bars']",/biz/steamhouse-lounge-atlanta-2,(989 reviews)
Atlanta,Mercado Acapulco,195,4.2,"['Mexican', 'International Grocery']",/biz/mercado-acapulco-atlanta,(59 reviews)
Atlanta,Pijiu Belly,196,4.2,"['Burgers', 'Pubs', 'Asian Fusion']",/biz/pijiu-belly-atlanta,(534 reviews)
Atlanta,Sweet Georgia’s Juke Joint,197,3.6,"['Southern', 'Music Venues']",/biz/sweet-georgias-juke-joint-atlanta,(1.4k reviews)
Atlanta,Folk Art Restaurant,198,4.1,"['American (Traditional)', 'Breakfast & Brunch', 'Southern']",/biz/folk-art-restaurant-atlanta-3,(1.2k reviews)
Atlanta,Sway,199,3.8,['Southern'],/biz/sway-atlanta,(478 reviews)
Atlanta,R3 Rosendale Concepts,200,4.4,"['Cocktail Bars', 'Pop-Up Restaurants', 'American (New)']",/biz/r3-rosendale-concepts-atlanta-3,(32 reviews)
Atlanta,Bun Mi Vietnamese Grill,201,4.4,"['Vietnamese', 'Sandwiches', 'Noodles']",/biz/bun-mi-vietnamese-grill-atlanta-3,(178 reviews)
Atlanta,CT Reforma Taqueria,202,4.1,"['Mexican', 'Cocktail Bars', 'Breakfast & Brunch']",/biz/ct-reforma-taqueria-atlanta,(86 reviews)
Atlanta,Rowdy Tiger Whiskey Bar & Kitchen,203,3.9,"['Southern', 'Comfort Food', 'Whiskey Bars']",/biz/rowdy-tiger-whiskey-bar-and-kitchen-atlanta,(216 reviews)
Atlanta,Wylie and Rum,204,3.9,"['Caribbean', 'Cuban']",/biz/wylie-and-rum-atlanta,(98 reviews)
Atlanta,the Woodall,205,4.4,"['Cocktail Bars', 'American (New)', 'Seafood']",/biz/the-woodall-atlanta-4,(178 reviews)
Atlanta,Brassica,206,4.3,"['Brasseries', 'Cocktail Bars', 'Breakfast & Brunch']",/biz/brassica-atlanta,(28 reviews)
Atlanta,Strikeout Wingz - Atlanta,207,5.0,['Chicken Wings'],/biz/strikeout-wingz-atlanta-atlanta,(1 review)
Atlanta,Trap Wingz ATL,208,3.9,['Chicken Wings'],/biz/trap-wingz-atl-atlanta-2,(7 reviews)
Atlanta,Oaxaca,209,4.4,['Mexican'],/biz/oaxaca-no-title,(71 reviews)
Atlanta,Shawarma Non-Stop,210,4.5,['Lebanese'],/biz/shawarma-non-stop-atlanta,(53 reviews)
Atlanta,Pachengo’s,211,3.6,['Mexican'],/biz/pachengos-atlanta,(8 reviews)
Atlanta,Hai,212,4.2,['Chinese'],/biz/hai-decatur-2,(322 reviews)
Atlanta,Tyde Tate Kitchen - South Downtown,213,4.8,"['Thai', 'Comfort Food']",/biz/tyde-tate-kitchen-south-downtown-atlanta,(21 reviews)
Atlanta,Ponko Chicken,214,4.3,"['Asian Fusion', 'Chicken Shop', 'Japanese']",/biz/ponko-chicken-atlanta-3,(312 reviews)
Atlanta,Chow A La Carte,215,5.0,"['French', 'Coffee & Tea', 'Pop-Up Restaurants']",/biz/chow-a-la-carte-atlanta,(1 review)
Atlanta,Mushi Ni,216,4.7,"['Asian Fusion', 'Pop-Up Restaurants']",/biz/mushi-ni-atlanta-5,(257 reviews)
Atlanta,Bread & Butterfly,217,3.9,"['Breakfast & Brunch', 'French', 'Cocktail Bars']",/biz/bread-and-butterfly-atlanta,(488 reviews)
Atlanta,Bistro Niko,218,3.9,"['French', 'Breakfast & Brunch', 'Modern European']",/biz/bistro-niko-atlanta,(987 reviews)
Atlanta,Fire Hen,219,4.3,"['Chicken Shop', 'American (New)']",/biz/fire-hen-atlanta,(56 reviews)
Atlanta,APT 4B,220,4.1,"['Lounges', 'Caribbean']",/biz/apt-4b-atlanta,(461 reviews)
Atlanta,Gyu-Kaku Japanese BBQ,221,3.6,"['Japanese', 'Barbeque', 'Asian Fusion']",/biz/gyu-kaku-japanese-bbq-atlanta,(347 reviews)
Atlanta,JINYA Ramen Bar - Buckhead,222,4.5,"['Ramen', 'Noodles']",/biz/jinya-ramen-bar-buckhead-atlanta,(1.2k reviews)
Atlanta,Sam’s Of San Francisco,223,3.9,"['Burgers', 'Sandwiches']",/biz/sam-s-of-san-francisco-atlanta,(108 reviews)
Atlanta,Yo! Chef What’s Cooking?,224,4.1,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",/biz/yo-chef-whats-cooking-atlanta,(130 reviews)
Atlanta,Kwan’s Deli and Korean Kitchen,225,4.2,"['Delis', 'Korean', 'American (Traditional)']",/biz/kwans-deli-and-korean-kitchen-atlanta-2,(424 reviews)
Atlanta,The Americano,226,3.9,"['Italian', 'Seafood', 'Steakhouses']",/biz/the-americano-atlanta-2,(113 reviews)
Atlanta,Woody’s CheeseSteaks,227,3.9,"['Cheesesteaks', 'Ice Cream & Frozen Yogurt']",/biz/woodys-cheesesteaks-atlanta-2,(114 reviews)
Atlanta,High Steaks,228,4.3,"['Cheesesteaks', 'Sandwiches']",/biz/high-steaks-atlanta-5,(10 reviews)
Atlanta,Golden Drops Café,229,4.6,"['Coffee & Tea', 'Breakfast & Brunch', 'Brazilian']",/biz/golden-drops-caf%C3%A9-decatur,(330 reviews)
Atlanta,Takumi Cuisine,230,4.9,"['Sushi Bars', 'Ramen']",/biz/takumi-cuisine-decatur,(30 reviews)
Atlanta,a mano,231,4.5,"['Italian', 'Cocktail Bars', 'Sandwiches']",/biz/a-mano-atlanta-2,(367 reviews)
Atlanta,Azotea Cantina,232,3.9,['Mexican'],/biz/azotea-cantina-atlanta,(250 reviews)
Atlanta,Eight Sushi Lounge,233,4.5,"['Sushi Bars', 'Lounges', 'Japanese']",/biz/eight-sushi-lounge-atlanta,(1.3k reviews)
Atlanta,Yeppa & Co,234,3.8,"['Cafes', 'Italian', 'Pizza']",/biz/yeppa-and-co-atlanta,(79 reviews)
Atlanta,Omakase Table,235,4.9,"['Sushi Bars', 'Japanese']",/biz/omakase-table-atlanta-2,(11 reviews)
Atlanta,The Bando,236,4.0,"['Chicken Wings', 'Museums']",/biz/the-bando-atlanta,(144 reviews)
Atlanta,Polaris,237,4.2,"['American (Traditional)', 'Cocktail Bars']",/biz/polaris-atlanta,(351 reviews)
Atlanta,Park 82,238,4.6,"['American (Traditional)', 'Burgers', 'Cocktail Bars']",/biz/park-82-atlanta,(76 reviews)
Atlanta,Antico Pizza,239,4.3,['Pizza'],/biz/antico-pizza-atlanta,(3.6k reviews)
Atlanta,Eclipse Di Luna,240,4.2,"['Tapas Bars', 'Spanish']",/biz/eclipse-di-luna-atlanta,(969 reviews)
Savannah,Treylor Park,1,4.3,"['American (New)', 'Bars', 'Breakfast & Brunch']",/biz/treylor-park-savannah,(4.2k reviews)
Savannah,The Ordinary Pub,2,4.3,"['Gastropubs', 'American (New)', 'Cocktail Bars']",/biz/the-ordinary-pub-savannah-6,(2.2k reviews)
Savannah,The Olde Pink House,3,4.3,"['Southern', 'Bars']",/biz/the-olde-pink-house-savannah,(5.8k reviews)
Savannah,Common Restaurant,4,4.3,"['Cocktail Bars', 'American (New)', 'Southern']",/biz/common-restaurant-savannah-3,(694 reviews)
Savannah,The Collins Quarter,5,4.5,"['Cafes', 'Breakfast & Brunch', 'American (New)']",/biz/the-collins-quarter-savannah-2,(2.6k reviews)
Savannah,Cotton & Rye,6,4.6,['American (New)'],/biz/cotton-and-rye-savannah,(890 reviews)
Savannah,Mrs. Wilkes’ Dining Room,7,4.6,"['Southern', 'American (Traditional)']",/biz/mrs-wilkes-dining-room-savannah,(1.6k reviews)
Savannah,Rhett,8,4.3,"['Breakfast & Brunch', 'Seafood', 'Southern']",/biz/rhett-savannah-2,(417 reviews)
Savannah,Huey’s On the River,9,3.9,"['Cajun/Creole', 'American (New)', 'Southern']",/biz/hueys-on-the-river-savannah,(3.4k reviews)
Savannah,Savannah Seafood Shack,10,4.3,['Seafood'],/biz/savannah-seafood-shack-savannah,(1.9k reviews)
Savannah,Ardsley Station,11,4.6,"['American (Traditional)', 'Wine Bars', 'Cocktail Bars']",/biz/ardsley-station-savannah,(181 reviews)
Savannah,Vic’s On the River,12,4.1,"['Seafood', 'Southern', 'Wine Bars']",/biz/vics-on-the-river-savannah,(2.3k reviews)
Savannah,The Public Kitchen & Bar,13,4.3,"['Bars', 'Burgers', 'Sandwiches']",/biz/the-public-kitchen-and-bar-savannah,(1.3k reviews)
Savannah,The Pirates’ House,14,3.8,"['Southern', 'Buffets']",/biz/the-pirates-house-savannah,(2k reviews)
Savannah,Fox & Fig,15,4.7,"['Cafes', 'Vegan', 'Breakfast & Brunch']",/biz/fox-and-fig-savannah-2,(700 reviews)
Savannah,The Grey,16,4.0,"['American (New)', 'Bars']",/biz/the-grey-savannah,(983 reviews)
Savannah,The Garage,17,4.4,"['Cocktail Bars', 'American (New)']",/biz/the-garage-savannah,(35 reviews)
Savannah,The Cotton Exchange Seafood Grill & Tavern,18,3.9,"['American (Traditional)', 'Southern', 'Bars']",/biz/the-cotton-exchange-seafood-grill-and-tavern-savannah,(1.3k reviews)
Savannah,Crystal Beer Parlor,19,4.4,"['Southern', 'American (Traditional)', 'Bars']",/biz/crystal-beer-parlor-savannah-2,(1.7k reviews)
Savannah,Alligator Soul,20,4.3,"['Southern', 'Cajun/Creole', 'American (Traditional)']",/biz/alligator-soul-savannah-2,(1.2k reviews)
Savannah,The Fitzroy,21,4.3,"['Gastropubs', 'American (New)']",/biz/the-fitzroy-savannah,(460 reviews)
Savannah,Planters Tavern,22,4.4,"['Bars', 'Southern', 'Diners']",/biz/planters-tavern-savannah,(161 reviews)
Savannah,Savoy Society,23,4.4,"['Cocktail Bars', 'Restaurants']",/biz/savoy-society-savannah,(91 reviews)
Savannah,Treylor Park - Hitch,24,3.9,"['American (New)', 'Bars', 'Breakfast & Brunch']",/biz/treylor-park-hitch-savannah,(1.1k reviews)
Savannah,Collins Quarter at Forsyth,25,4.3,"['American (New)', 'Breakfast & Brunch']",/biz/collins-quarter-at-forsyth-savannah,(431 reviews)
Savannah,Ukiyo,26,4.0,"['Ramen', 'Izakaya']",/biz/ukiyo-savannah,(91 reviews)
Savannah,Zunzi’s,27,4.5,"['Sandwiches', 'Bars', 'Chicken Wings']",/biz/zunzis-savannah-6,(1.8k reviews)
Savannah,Sweet Potatoes Kitchen,28,4.4,"['Southern', 'Soul Food', 'Caribbean']",/biz/sweet-potatoes-kitchen-savannah,(1.1k reviews)
Savannah,Husk Savannah,29,3.9,"['Southern', 'Desserts', 'Cocktail Bars']",/biz/husk-savannah-savannah,(657 reviews)
Savannah,Repeal 33,30,4.3,"['Bars', 'American (New)', 'Venues & Event Spaces']",/biz/repeal-33-savannah-3,(580 reviews)
Savannah,Chive Sea Bar & Lounge,31,4.4,"['Seafood', 'Lounges']",/biz/chive-sea-bar-and-lounge-savannah-2,(909 reviews)
Savannah,Geneva’s Famous Chicken and Cornbread Co,32,4.4,['Southern'],/biz/genevas-famous-chicken-and-cornbread-co-savannah,(308 reviews)
Savannah,Franklin’s,33,4.6,"['Cafes', 'Coffee & Tea', 'Breakfast & Brunch']",/biz/franklin-s-savannah,(107 reviews)
Savannah,B Matthews Eatery,34,4.2,"['American (New)', 'Breakfast & Brunch', 'Cocktail Bars']",/biz/b-matthews-eatery-savannah,(1.6k reviews)
Savannah,Madame Butterfly,35,4.2,"['Seafood', 'Steakhouses', 'Korean']",/biz/madame-butterfly-savannah,(194 reviews)
Savannah,Over Yonder,36,4.6,"['American (New)', 'Cocktail Bars']",/biz/over-yonder-savannah,(17 reviews)
Savannah,Erica Davis Lowcountry,37,4.6,"['Barbeque', 'Seafood', 'Southern']",/biz/erica-davis-lowcountry-savannah-3,(161 reviews)
Savannah,Goose Feathers Cafe & Bakery,38,4.3,"['Breakfast & Brunch', 'Bakeries', 'Cafes']",/biz/goose-feathers-cafe-and-bakery-savannah,(1.7k reviews)
Savannah,Elizabeth On 37th,39,4.4,['American (New)'],/biz/elizabeth-on-37th-savannah,(631 reviews)
Savannah,Sorry Charlie’s Oyster Bar,40,4.1,['Seafood'],/biz/sorry-charlies-oyster-bar-savannah,(1.2k reviews)
Savannah,Common Thread Savannah,41,4.6,['American (New)'],/biz/common-thread-savannah-savannah,(143 reviews)
Savannah,Strange Bird,42,4.5,"['Venues & Event Spaces', 'Mexican']",/biz/strange-bird-savannah,
Savannah,Mate Factor,43,4.6,"['Coffee & Tea', 'Bakeries', 'Sandwiches']",/biz/mate-factor-savannah-5,(405 reviews)
Savannah,Shuk Savannah,44,4.4,"['Mediterranean', 'Coffee & Tea', 'Bars']",/biz/shuk-savannah-savannah,(59 reviews)
Savannah,Brochu’s Family Tradition,45,4.3,"['Seafood', 'Beer, Wine & Spirits']",/biz/brochus-family-tradition-savannah,(34 reviews)
Savannah,The Wyld Dock Bar,46,4.2,"['American (New)', 'Seafood']",/biz/the-wyld-dock-bar-savannah,(421 reviews)
Savannah,Little Duck Diner,47,4.2,"['Breakfast & Brunch', 'Diners', 'American (New)']",/biz/little-duck-diner-savannah-3,(1k reviews)
Savannah,Maple Street Biscuit Company - Savannah,48,4.3,"['Comfort Food', 'Breakfast & Brunch', 'Southern']",/biz/maple-street-biscuit-company-savannah-savannah-4,(840 reviews)
Savannah,E-TANG,49,4.5,"['Chinese', 'Asian Fusion', 'Noodles']",/biz/e-tang-savannah,
Savannah,Origin Coffee Bar,50,4.6,"['Coffee & Tea', 'Coffee Roasteries', 'Breakfast & Brunch']",/biz/origin-coffee-bar-savannah-2,(31 reviews)
Savannah,Poe’s Tavern,51,4.2,"['Burgers', 'Tacos', 'Cocktail Bars']",/biz/poes-tavern-savannah,(67 reviews)
Savannah,Treylor Park - Double Wide Diner,52,4.2,"['Diners', 'Breakfast & Brunch']",/biz/treylor-park-double-wide-diner-savannah-2,(327 reviews)
Savannah,Fork & Dagger Diner,53,4.5,"['Breakfast & Brunch', 'Diners', 'American (Traditional)']",/biz/fork-and-dagger-diner-savannah,(262 reviews)
Savannah,Treylor Park - Pizza Party,54,4.1,"['Pizza', 'Cocktail Bars', 'Sandwiches']",/biz/treylor-park-pizza-party-savannah,(9 reviews)
Savannah,Savannah Smokehouse BBQ & Brew,55,4.0,"['Barbeque', 'Beer, Wine & Spirits']",/biz/savannah-smokehouse-bbq-and-brew-savannah,(398 reviews)
Savannah,Savannah Tequila Company,56,4.1,['Mexican'],/biz/savannah-tequila-savannah,(160 reviews)
Savannah,The Vault Kitchen and Market,57,4.2,"['Sushi Bars', 'Asian Fusion']",/biz/the-vault-kitchen-and-market-savannah-2,(545 reviews)
Savannah,Stone & Webster Chophouse,58,4.1,"['Steakhouses', 'Seafood', 'Wine Bars']",/biz/stone-and-webster-chophouse-savannah,(121 reviews)
Savannah,Fire Street Food,59,4.0,"['American (New)', 'Sandwiches', 'Comfort Food']",/biz/fire-street-food-savannah,(544 reviews)
Savannah,Bella Napoli Italian Bistro,60,3.9,['Italian'],/biz/bella-napoli-italian-bistro-savannah,(668 reviews)
Savannah,Boars Head Grill and Tavern,61,4.3,"['Seafood', 'American (Traditional)', 'Bars']",/biz/boars-head-grill-and-tavern-savannah-3,(612 reviews)
Savannah,The Flying Monk Noodle Bar,62,4.2,"['Vietnamese', 'Noodles']",/biz/the-flying-monk-noodle-bar-savannah,(1.2k reviews)
Savannah,Troupial,63,4.5,"['Venezuelan', 'Street Vendors', 'Cafes']",/biz/troupial-savannah,(45 reviews)
Savannah,The Narra Tree,64,4.7,['Filipino'],/biz/the-narra-tree-no-title,(49 reviews)
Savannah,Oak 36 Bar & Kitchen,65,4.1,"['Bars', 'American (Traditional)']",/biz/oak-36-bar-and-kitchen-savannah,(151 reviews)
Savannah,The Grove,66,3.7,"['Bars', 'Comfort Food', 'Southern']",/biz/the-grove-savannah-2,(615 reviews)
Savannah,1540 Room,67,4.0,"['Southern', 'Coffee & Tea', 'Seafood']",/biz/1540-room-savannah,(92 reviews)
Savannah,Betty Bombers,68,4.1,"['American (Traditional)', 'Burgers', 'Cheesesteaks']",/biz/betty-bombers-savannah,(319 reviews)
Savannah,Bull Street Taco,69,4.4,['Tacos'],/biz/bull-street-taco-savannah-3,(432 reviews)
Savannah,2 Chefs Southern Kitchen,70,5.0,"['Soul Food', 'Seafood', 'Southern']",/biz/2-chefs-southern-kitchen-savannah,(5 reviews)
Savannah,22 Square Restaurant,71,4.2,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']",/biz/22-square-restaurant-savannah,(274 reviews)
Savannah,Bar Julian,72,4.4,"['Cocktail Bars', 'Mediterranean', 'Pizza']",/biz/bar-julian-savannah,(81 reviews)
Savannah,Vic’s River Grill,73,4.0,"['American (New)', 'Seafood', 'Piano Bars']",/biz/vics-river-grill-savannah,(66 reviews)
Savannah,Fleeting,74,4.1,"['Southern', 'American (New)', 'Breakfast & Brunch']",/biz/fleeting-savannah,(43 reviews)
Savannah,Crispi,75,3.8,"['Food Trucks', 'Burgers', 'Beer Bar']",/biz/crispi-savannah,(4 reviews)
Savannah,Sweet Spice,76,4.5,['Caribbean'],/biz/sweet-spice-savannah-2,(491 reviews)
Savannah,Coco & Moss,77,4.3,"['Cocktail Bars', 'Sushi Bars', 'Poke']",/biz/coco-and-moss-savannah,(320 reviews)
Savannah,Green Truck Neighborhood Pub,78,4.3,"['Pubs', 'Burgers', 'American (New)']",/biz/green-truck-neighborhood-pub-savannah,(875 reviews)
Savannah,Café M,79,4.3,"['Cafes', 'Breakfast & Brunch', 'French']",/biz/caf%C3%A9-m-savannah-4,(712 reviews)
Savannah,Local 11 Ten,80,4.1,"['American (New)', 'Seafood', 'Bars']",/biz/local-11-ten-savannah,(446 reviews)
Savannah,Starland Yard,81,4.4,"['Food Trucks', 'Beer Gardens', 'Pizza']",/biz/starland-yard-savannah,(117 reviews)
Savannah,St. Neo’s Brasserie,82,4.2,"['Seafood', 'Brasseries', 'Southern']",/biz/st-neos-brasserie-savannah,(130 reviews)
Savannah,The Crown & Anchor Pub,83,4.6,"['Pubs', 'British', 'Fish & Chips']",/biz/the-crown-and-anchor-pub-pooler,(8 reviews)
Savannah,Sly’s Sliders and Fries,84,4.6,"['Comfort Food', 'Burgers', 'Hot Dogs']",/biz/slys-sliders-and-fries-savannah,(591 reviews)
Savannah,Sisters of the New South,85,3.8,"['Southern', 'Soul Food', 'Seafood']",/biz/sisters-of-the-new-south-savannah-4,(737 reviews)
Savannah,A Taco Affair,86,4.6,"['Tacos', 'Bars']",/biz/a-taco-affair-savannah,(13 reviews)
Savannah,Toasted Barrel,87,3.6,"['Cocktail Bars', 'American (Traditional)']",/biz/toasted-barrel-savannah,(75 reviews)
Savannah,Alexander’s Bistro,88,4.4,"['American (New)', 'Breakfast & Brunch', 'Sandwiches']",/biz/alexanders-bistro-savannah,(53 reviews)
Savannah,District Seafood,89,3.7,['Seafood'],/biz/district-seafood-savannah-2,(59 reviews)
Savannah,Emporium Kitchen & Wine Market,90,4.2,"['American (New)', 'Breakfast & Brunch', 'Wine Bars']",/biz/emporium-kitchen-and-wine-market-savannah-2,(234 reviews)
Savannah,The 5 Spot,91,3.9,"['American (Traditional)', 'Breakfast & Brunch', 'Bars']",/biz/the-5-spot-savannah,(377 reviews)
Savannah,Garibaldi’s Cafe,92,4.0,"['Italian', 'Seafood']",/biz/garibaldis-cafe-savannah-2,(632 reviews)
Savannah,Narobia’s Grits & Gravy,93,4.4,"['Soul Food', 'Southern', 'Breakfast & Brunch']",/biz/narobias-grits-and-gravy-savannah,(657 reviews)
Savannah,Cha-Bella,94,3.9,"['American (New)', 'Seafood', 'Beer Bar']",/biz/cha-bella-savannah,(290 reviews)
