city,title,rank,point,tag,link,review_n
Millbrae,BJ’s Restaurant & Brewhouse,3.0,2.5,"['American (Traditional)', 'Pizza', 'Brewpubs']",/biz/bjs-restaurant-and-brewhouse-san-bruno,2700.0
Millbrae,Mokutanya,5.0,3.9,['Ramen'],/biz/mokutanya-burlingame,2300.0
Millbrae,Broadway Grill,42.0,3.4,"['American (Traditional)', 'Steakhouses', 'American (New)']",/biz/broadway-grill-burlingame-2,691.0
Millbrae,Tomokazu Japanese Cuisine,64.0,2.6,['Japanese'],/biz/tomokazu-japanese-cuisine-south-san-francisco,526.0
Millbrae,Hashes & Brews,61.0,3.7,"['Bars', 'American (Traditional)', 'Breakfast & Brunch']",/biz/hashes-and-brews-san-bruno,536.0
Millbrae,Taqueria Mi Durango,70.0,4.2,['Mexican'],/biz/taqueria-mi-durango-san-bruno,507.0
Millbrae,Sugandh Indian Restaurant & Bar,67.0,4.3,"['Indian', 'Vegan', 'Gluten-Free']",/biz/sugandh-indian-restaurant-and-bar-millbrae,510.0
Millbrae,37 North,137.0,3.8,"['Gastropubs', 'American (New)', 'Cocktail Bars']",/biz/37-north-restaurant-and-bar-burlingame-2,188.0
Millbrae,Ninja Sushi & Tofu,125.0,3.7,"['Korean', 'Sushi Bars']",/biz/ninja-sushi-and-tofu-san-bruno-3,228.0
Millbrae,Big Joe’s - San Bruno,130.0,3.9,"['Diners', 'Burgers', 'Seafood']",/biz/big-joes-san-bruno-san-bruno,215.0
Millbrae,Bun Mee,172.0,3.5,"['Asian Fusion', 'Sandwiches', 'Vietnamese']",/biz/bun-mee-san-francisco-10,93.0
Millbrae,Masala Desi Cafe - Burlingame,150.0,4.4,"['Indian', 'Coffee & Tea']",/biz/masala-desi-cafe-burlingame-burlingame,156.0
Millbrae,文哥早餐,235.0,2.3,"['Chinese', 'Breakfast & Brunch']",/biz/%E6%96%87%E5%93%A5%E6%97%A9%E9%A4%90-millbrae,4.0
Mountain View,Alice’s Restaurant,27.0,4.0,"['Diners', 'Burgers', 'Breakfast & Brunch']",/biz/alices-restaurant-woodside,1400.0
Mountain View,Oren’s Hummus,46.0,3.8,"['Mediterranean', 'Middle Eastern']",/biz/orens-hummus-mountain-view-3,999.0
Mountain View,Kabul Afghan Cuisine,31.0,4.1,['Afghan'],/biz/kabul-afghan-cuisine-sunnyvale-2,1300.0
Mountain View,Sushi Tomi,5.0,3.9,"['Sushi Bars', 'Japanese']",/biz/sushi-tomi-mountain-view-2,2500.0
Mountain View,Back A Yard Caribbean American Grill,6.0,4.4,"['American (Traditional)', 'Caribbean', 'Barbeque']",/biz/back-a-yard-caribbean-american-grill-menlo-park,2500.0
Mountain View,Taro San Japanese Noodle Bar,49.0,3.7,"['Japanese', 'Noodles', 'Sushi Bars']",/biz/taro-san-japanese-noodle-bar-palo-alto,952.0
Mountain View,Sifu Wong Kitchen,60.0,3.9,"['Dim Sum', 'Cantonese', 'Seafood']",/biz/sifu-wong-kitchen-sunnyvale-3,811.0
Mountain View,Flea Street,69.0,4.2,"['American (New)', 'Cocktail Bars', 'Tapas Bars']",/biz/flea-street-menlo-park,700.0
Mountain View,Sweet Maple,58.0,4.1,"['Breakfast & Brunch', 'American (Traditional)', 'Asian Fusion']",/biz/sweet-maple-palo-alto,815.0
Mountain View,Shugetsu,127.0,3.9,['Ramen'],/biz/shugetsu-san-mateo-2,222.0
Mountain View,The Waffle Roost,116.0,4.3,"['Food Trucks', 'Southern', 'Waffles']",/biz/the-waffle-roost-sunnyvale,282.0
Mountain View,TBread,121.0,4.3,"['Sandwiches', 'Vietnamese']",/biz/tbread-mountain-view,252.0
Mountain View,Local Kitchens,172.0,4.4,['Restaurants'],/biz/local-kitchens-mountain-view-3,72.0
Mountain View,Lima Ruby Peruvian,163.0,4.1,"['Peruvian', 'Bars', 'Seafood']",/biz/lima-ruby-peruvian-palo-alto-2,97.0
Mountain View,Cloud Bistro,209.0,3.4,"['Cafes', 'Coffee & Tea', 'Sandwiches']",/biz/cloud-bistro-mountain-view-3,16.0
Napa,The Red Grape,44.0,4.0,"['Pizza', 'Italian']",/biz/the-red-grape-sonoma-2,857.0
Napa,Fumé Bistro & Bar,33.0,4.1,"['Bars', 'American (New)']",/biz/fum%C3%A9-bistro-and-bar-napa-4,1100.0
Napa,El Dorado Kitchen,27.0,4.1,"['American (New)', 'Seafood', 'Breakfast & Brunch']",/biz/el-dorado-kitchen-sonoma,1400.0
Napa,RH Yountville Restaurant,43.0,4.1,['American (New)'],/biz/rh-yountville-restaurant-yountville,858.0
Napa,El Molino Central,29.0,4.4,['Mexican'],/biz/el-molino-central-sonoma,1200.0
Napa,Papa Joe’s Pizza,74.0,3.8,['Pizza'],/biz/papa-joes-pizza-napa-2,485.0
Napa,B&V Whiskey Bar & Grille,64.0,3.8,"['American (Traditional)', 'Seafood', 'Steakhouses']",/biz/b-and-v-whiskey-bar-and-grille-sonoma-2,555.0
Napa,South Kelly Grill,90.0,4.1,"['Breakfast & Brunch', 'Waffles', 'Coffee & Tea']",/biz/south-kelly-grill-american-canyon,385.0
Napa,Addendum,54.0,3.9,"['American (New)', 'Barbeque']",/biz/addendum-yountville,682.0
Napa,Pho Huong Viet Noodle House,108.0,4.4,"['Vietnamese', 'Noodles']",/biz/pho-huong-viet-noodle-house-vallejo,284.0
Napa,Sonoma Eats,139.0,4.6,['Mexican'],/biz/sonoma-eats-sonoma-3,155.0
Napa,El Rancho Grande,142.0,3.9,"['Mexican', 'Seafood']",/biz/el-rancho-grande-napa,151.0
Napa,Bank Cafe and Bar,154.0,3.1,"['Bars', 'Cafes', 'Comfort Food']",/biz/bank-cafe-and-bar-napa-11,129.0
Napa,Fivetown Grocery,189.0,3.6,"['Grocery', 'Coffee & Tea', 'Breakfast & Brunch']",/biz/fivetown-grocery-napa,51.0
Napa,Kob’s Kitchen,207.0,4.8,"['Laotian', 'Thai']",/biz/kobs-kitchen-american-canyon-3,29.0
Nashville,Kid Rock’s Big Honky Tonk and Rock n’ Roll Steakhouse,46.0,3.5,"['Steakhouses', 'Music Venues', 'Sports Bars']",/biz/kid-rocks-big-honky-tonk-and-rock-n-roll-steakhouse-nashville,760.0
Nashville,Robert’s Western World,34.0,4.4,"['Music Venues', 'Dive Bars', 'American (Traditional)']",/biz/roberts-western-world-nashville,944.0
Nashville,Two Ten Jack,41.0,3.9,"['Cocktail Bars', 'Ramen', 'Izakaya']",/biz/two-ten-jack-nashville,830.0
Nashville,Puckett’s Restaurant - Nashville,6.0,3.9,"['American (Traditional)', 'Southern', 'Barbeque']",/biz/pucketts-restaurant-nashville-nashville,3200.0
Nashville,417 Union,31.0,4.1,"['Breakfast & Brunch', 'Southern']",/biz/417-union-nashville,1100.0
Nashville,True Food Kitchen,91.0,4.1,"['American (New)', 'Vegan', 'Vegetarian']",/biz/true-food-kitchen-nashville-4,371.0
Nashville,Epice,73.0,4.3,['Lebanese'],/biz/epice-nashville,469.0
Nashville,Emmy Squared Pizza - Gulch,84.0,4.2,"['Pizza', 'Burgers']",/biz/emmy-squared-pizza-gulch-nashville,389.0
Nashville,Bourbon Steak by Michael Mina,49.0,4.5,"['Steakhouses', 'Cocktail Bars', 'Seafood']",/biz/bourbon-steak-by-michael-mina-nashville-2,686.0
Nashville,Parlor Doughnuts,128.0,4.4,"['Donuts', 'Coffee & Tea', 'Sandwiches']",/biz/parlor-doughnuts-nashville,216.0
Nashville,Nicky’s Coal Fired,108.0,4.1,"['Pizza', 'Italian', 'Bagels']",/biz/nickys-coal-fired-nashville,290.0
Nashville,TailGate Brewery Music Row,107.0,4.4,"['Pizza', 'Breweries']",/biz/tailgate-brewery-music-row-nashville,294.0
Nashville,Tempo Nashville,178.0,4.5,"['Tex-Mex', 'Coffee & Tea', 'Venues & Event Spaces']",/biz/tempo-nashville-nashville,81.0
Nashville,400 Degrees,165.0,2.5,"['Chicken Shop', 'Sports Bars', 'Cocktail Bars']",/biz/400-degrees-nashville-5,113.0
Nashville,Pelato,214.0,4.3,['Italian'],/biz/pelato-nashville,30.0
Newark.CA,Ettan,34.0,4.2,"['Indian', 'Seafood', 'Cocktail Bars']",/biz/ettan-palo-alto,1100.0
Newark.CA,Telefèric Barcelona -Palo Alto,19.0,4.2,"['Spanish', 'Tapas Bars', 'Cocktail Bars']",/biz/telef%C3%A8ric-barcelona-palo-alto-palo-alto,1600.0
Newark.CA,Pacific PourHouse,33.0,4.1,"['American (New)', 'Seafood', 'Burgers']",/biz/pacific-pourhouse-union-city,1100.0
Newark.CA,Le Moose Crepe Cafe,18.0,4.1,"['Creperies', 'Thai', 'Desserts']",/biz/le-moose-crepe-cafe-fremont,1600.0
Newark.CA,Ray’s Crab Shack,22.0,3.5,['Seafood'],/biz/rays-crab-shack-newark,1400.0
Newark.CA,Mangal Turkish Grill,82.0,4.8,"['Steakhouses', 'Barbeque']",/biz/mangal-turkish-grill-sunnyvale,414.0
Newark.CA,Saffron Grill,76.0,4.1,"['Mediterranean', 'Halal', 'Kebab']",/biz/saffron-grill-newark-4,442.0
Newark.CA,Bird Dog,54.0,3.8,['American (New)'],/biz/bird-dog-palo-alto,652.0
Newark.CA,Sojo Ramen,81.0,3.9,['Ramen'],/biz/sojo-ramen-fremont-2,415.0
Newark.CA,Katalina’s Island Grill,136.0,4.2,"['Comfort Food', 'Hawaiian', 'Polynesian']",/biz/katalinas-island-grill-hayward,180.0
Newark.CA,Joyful Dim Sum Bistro,134.0,4.5,['Dim Sum'],/biz/joyful-dim-sum-bistro-fremont,185.0
Newark.CA,Sushi Ken,125.0,4.2,"['Sushi Bars', 'Japanese', 'Vegan']",/biz/sushi-ken-fremont-2,223.0
Newark.CA,Street Food Vibes - Indian Cafe,163.0,4.5,"['Indian', 'Comfort Food', 'Soul Food']",/biz/street-food-vibes-indian-cafe-union-city,92.0
Newark.CA,Il Fornaio,166.0,4.7,['Italian'],/biz/il-fornaio-mountain-view,84.0
Newark.CA,+PLUS,220.0,3.7,"['Bars', 'Salad', 'Burgers']",/biz/plus-newark-2,13.0
Orange County,Javier’s - Crystal Cove,7.0,3.6,"['Mexican', 'Bars', 'Desserts']",/biz/javiers-crystal-cove-newport-coast,3700.0
Orange County,Pom & Olive,43.0,4.3,"['Mediterranean', 'Salad', 'American (New)']",/biz/pom-and-olive-costa-mesa,1600.0
Orange County,HONDA-YA Tustin,15.0,4.0,"['Sushi Bars', 'Izakaya', 'Noodles']",/biz/honda-ya-tustin-tustin,3100.0
Orange County,CUCINA enoteca Irvine,19.0,3.9,"['Italian', 'Pizza', 'Wine Bars']",/biz/cucina-enoteca-irvine-irvine-2,2900.0
Orange County,Bear Flag Fish,48.0,3.9,"['Seafood Markets', 'Seafood', 'Bars']",/biz/bear-flag-fish-newport-beach-3,1400.0
Orange County,Eureka! - Irvine,68.0,3.8,['American (Traditional)'],/biz/eureka-irvine-irvine-2,1200.0
Orange County,O Fine Japanese Cuisine,55.0,4.1,"['Sushi Bars', 'Japanese']",/biz/o-fine-japanese-cuisine-irvine-2,1300.0
Orange County,American Grub,56.0,4.4,"['Burgers', 'American (Traditional)', 'Beer Bar']",/biz/american-grub-tustin,1300.0
Orange County,Hako,81.0,4.4,"['Japanese', 'Sushi Bars']",/biz/hako-irvine,924.0
Orange County,Bacchus Bar & Bistro,125.0,3.9,"['Wine Bars', 'Tapas/Small Plates', 'American (Traditional)']",/biz/bacchus-bar-and-bistro-irvine,409.0
Orange County,Tai Chi Cuisine,144.0,3.3,['Chinese'],/biz/tai-chi-cuisine-irvine-10,292.0
Orange County,Curry Up Now,131.0,3.8,['Indian'],/biz/curry-up-now-irvine,387.0
Orange County,Angry Chickz,191.0,3.7,['Chicken Shop'],/biz/angry-chickz-aliso-viejo,89.0
Orange County,Hai Master Kitchen,152.0,4.3,['Chinese'],/biz/hai-master-kitchen-laguna-hills-3,272.0
Orange County,Aria Kitchen,196.0,4.7,"['Mexican', 'Cocktail Bars', 'Persian/Iranian']",/biz/aria-kitchen-irvine,59.0
Park La Brea,All About the Bread,45.0,4.0,"['Sandwiches', 'Delis']",/biz/all-about-the-bread-los-angeles,1200.0
Park La Brea,Swingers Diner,39.0,3.7,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",/biz/swingers-diner-los-angeles,1300.0
Park La Brea,Pizzeria Mozza,3.0,4.0,['Pizza'],/biz/pizzeria-mozza-los-angeles-4,4600.0
Park La Brea,Marmalade Cafe,14.0,4.1,"['American (New)', 'Breakfast & Brunch', 'Cafes']",/biz/marmalade-cafe-los-angeles-22,2700.0
Park La Brea,The Cheesecake Factory,27.0,3.1,"['Desserts', 'American (Traditional)']",/biz/the-cheesecake-factory-los-angeles-12,1900.0
Park La Brea,Lalibela Ethiopian Restaurant,91.0,4.5,['Ethiopian'],/biz/lalibela-ethiopian-restaurant-los-angeles,540.0
Park La Brea,Blackbird Pizza Shop,95.0,4.4,"['Pizza', 'Salad', 'Chicken Wings']",/biz/blackbird-pizza-shop-los-angeles,503.0
Park La Brea,COD Restaurant,60.0,4.1,"['Seafood', 'Chinese', 'Sushi Bars']",/biz/cod-restaurant-los-angeles,939.0
Park La Brea,Della Terra Restaurant,65.0,4.0,"['Italian', 'Pizza', 'Pasta Shops']",/biz/della-terra-restaurant-los-angeles,866.0
Park La Brea,Uncle Paulie’s Deli,112.0,4.1,"['Delis', 'Sandwiches', 'Salad']",/biz/uncle-paulies-deli-los-angeles-4,349.0
Park La Brea,HiHo Cheeseburger | Mid Wilshire,103.0,4.1,"['American (New)', 'Burgers']",/biz/hiho-cheeseburger-mid-wilshire-los-angeles-2,422.0
Park La Brea,Trejo’s Tacos - Farmers Market,137.0,3.0,['Tacos'],/biz/trejos-tacos-farmers-market-los-angeles,234.0
Park La Brea,Umbrella Taco,183.0,4.5,['Tacos'],/biz/umbrella-taco-west-hollywood-2,88.0
Park La Brea,Cafe Joanne,159.0,4.3,"['Coffee & Tea', 'Desserts', 'Breakfast & Brunch']",/biz/cafe-joanne-los-angeles-2,144.0
Park La Brea,Island Boy Cafe,212.0,4.3,"['Caribbean', 'Cafes']",/biz/island-boy-cafe-los-angeles,25.0
Philadelphia,Honey’s Sit-N-Eat,24.0,4.2,"['Southern', 'American (Traditional)']",/biz/honeys-sit-n-eat-philadelphia,1500.0
Philadelphia,Dutch Eating Place,43.0,4.3,"['Breakfast & Brunch', 'Sandwiches', 'Juice Bars & Smoothies']",/biz/dutch-eating-place-philadelphia,874.0
Philadelphia,Front Street Cafe,45.0,3.9,"['Bars', 'American (New)', 'Breakfast & Brunch']",/biz/front-street-cafe-philadelphia,824.0
Philadelphia,Zahav,3.0,4.6,['Middle Eastern'],/biz/zahav-philadelphia,3400.0
Philadelphia,Luke’s Lobster Rittenhouse,33.0,4.3,"['Seafood', 'Sandwiches', 'Soup']",/biz/lukes-lobster-rittenhouse-philadelphia,1200.0
Philadelphia,Dim Sum House,69.0,3.9,"['Dim Sum', 'Cantonese', 'Venues & Event Spaces']",/biz/dim-sum-house-philadelphia,505.0
Philadelphia,Rosy’s Taco Bar,87.0,3.9,['Tacos'],/biz/rosys-taco-bar-philadelphia,366.0
Philadelphia,Royal Sushi & Izakaya,91.0,4.4,"['Izakaya', 'Bars', 'Sushi Bars']",/biz/royal-sushi-and-izakaya-philadelphia,347.0
Philadelphia,DuBu,60.0,4.5,"['Korean', 'Vegetarian', 'Barbeque']",/biz/dubu-elkins-park,635.0
Philadelphia,Chengdu Famous Food,112.0,4.1,"['Noodles', 'Szechuan']",/biz/chengdu-famous-food-philadelphia,257.0
Philadelphia,SouthHouse,136.0,4.3,"['American (New)', 'Pubs']",/biz/southhouse-philadelphia,188.0
Philadelphia,Real Food Eatery,104.0,4.3,"['American (Traditional)', 'Gluten-Free']",/biz/real-food-eatery-philadelphia,295.0
Philadelphia,Rhythm and Brunch,157.0,4.0,"['American (New)', 'Breakfast & Brunch']",/biz/rhythm-and-brunch-philadelphia,122.0
Philadelphia,Pera Turkish Cuisine,165.0,4.7,"['Turkish', 'Mediterranean', 'Seafood']",/biz/pera-turkish-cuisine-philadelphia,106.0
Philadelphia,Nipotina,219.0,4.6,"['Sandwiches', 'Breakfast & Brunch', 'Steakhouses']",/biz/nipotina-philadelphia,16.0
Phoenix,Angels Trumpet Ale House,35.0,4.1,"['American (New)', 'Gastropubs']",/biz/angels-trumpet-ale-house-phoenix,1300.0
Phoenix,Lo-Lo’s Chicken & Waffles,4.0,3.8,"['Southern', 'Soul Food', 'Waffles']",/biz/lo-los-chicken-and-waffles-phoenix,2800.0
Phoenix,Zookz Sandwiches,40.0,4.6,"['Sandwiches', 'Breakfast & Brunch', 'Coffee & Tea']",/biz/zookz-sandwiches-phoenix-phoenix-6,1200.0
Phoenix,The Arrogant Butcher,3.0,4.0,"['American (Traditional)', 'Seafood', 'Cocktail Bars']",/biz/the-arrogant-butcher-phoenix-3,3100.0
Phoenix,Durant’s,39.0,4.2,"['Steakhouses', 'Wine Bars', 'Diners']",/biz/durants-phoenix,1200.0
Phoenix,Tacos Chiwas,63.0,4.3,['Mexican'],/biz/tacos-chiwas-phoenix-3,913.0
Phoenix,Southern Rail,78.0,3.7,"['Southern', 'American (Traditional)']",/biz/southern-rail-phoenix-3,735.0
Phoenix,TEXAZ Grill,69.0,4.1,"['Steakhouses', 'Barbeque', 'American (Traditional)']",/biz/texaz-grill-phoenix,812.0
Phoenix,The Porch,62.0,3.8,"['Sports Bars', 'Cocktail Bars', 'American (New)']",/biz/the-porch-phoenix-2,917.0
Phoenix,Babbo Italian Eatery,108.0,3.8,"['Pizza', 'Italian']",/biz/babbo-italian-eatery-phoenix,432.0
Phoenix,Harvey’s Wineburger,100.0,4.0,"['Burgers', 'Chicken Wings', 'Sports Bars']",/biz/harveys-wineburger-phoenix,496.0
Phoenix,Prado,135.0,3.9,"['Spanish', 'Tapas Bars', 'Breakfast & Brunch']",/biz/prado-paradise-valley-3,248.0
Phoenix,Provision,185.0,3.7,"['Breakfast & Brunch', 'Cocktail Bars']",/biz/provision-phoenix-6,96.0
Phoenix,The Sandwich Spot - Phoenix,176.0,4.8,"['Sandwiches', 'Salad', 'Breakfast & Brunch']",/biz/the-sandwich-spot-phoenix-phoenix,114.0
Phoenix,Sidecar Social Club,201.0,4.6,"['Cocktail Bars', 'American (New)', 'Beer, Wine & Spirits']",/biz/sidecar-social-club-phoenix,65.0
Pittsburgh,Smoke,37.0,3.7,['Tacos'],/biz/smoke-pittsburgh,520.0
Pittsburgh,Monterey Bay Fish Grotto,26.0,4.2,"['Seafood', 'Bars', 'Venues & Event Spaces']",/biz/monterey-bay-fish-grotto-pittsburgh,679.0
Pittsburgh,Everyday Noodles,13.0,4.2,"['Chinese', 'Noodles']",/biz/everyday-noodles-pittsburgh,934.0
Pittsburgh,täkō,4.0,4.3,"['American (New)', 'Mexican']",/biz/t%C3%A4k%C5%8D-pittsburgh-4,1900.0
Pittsburgh,Condado Tacos,6.0,4.0,"['Tacos', 'Bars', 'Tex-Mex']",/biz/condado-tacos-pittsburgh-5,1200.0
Pittsburgh,Coughlin’s Law Kitchen and Ale House,79.0,3.7,"['American (New)', 'Burgers', 'Cocktail Bars']",/biz/coughlins-law-kitchen-and-ale-house-pittsburgh-3,280.0
Pittsburgh,Dorothy 6 Blast Furnace Cafe,92.0,3.9,"['Lounges', 'American (New)']",/biz/dorothy-6-blast-furnace-cafe-homestead,235.0
Pittsburgh,Max’s Allegheny Tavern,65.0,3.9,"['German', 'Pubs']",/biz/maxs-allegheny-tavern-pittsburgh,335.0
Pittsburgh,The Speckled Egg PGH,56.0,4.4,"['Breakfast & Brunch', 'Cocktail Bars', 'Diners']",/biz/the-speckled-egg-pgh-pittsburgh,372.0
Pittsburgh,Crepes Parisiennes,100.0,4.0,"['Creperies', 'French', 'Coffee & Tea']",/biz/crepes-parisiennes-pittsburgh-2,221.0
Pittsburgh,Diners 2+1,122.0,4.7,"['Sushi Bars', 'Poke']",/biz/diners-2-1-pittsburgh-2,174.0
